built_2015,built_2020,built_2025,grid_id,built_share_2015,built_pct_2015,built_share_2020,built_pct_2020,built_share_2025,built_pct_2025
348.79607843137256,356.79607843137256,356.79607843137256,G000174,0.0003487960784313726,0.034879607843137254,0.00035679607843137255,0.035679607843137257,0.00035679607843137255,0.035679607843137257
0.0,0.0,0.0,G000175,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000176,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000177,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000178,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000179,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000180,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000181,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000182,0.0,0.0,0.0,0.0,0.0,0.0
713.3058823529411,730.3058823529411,730.3058823529411,G000183,0.0007133058823529412,0.07133058823529412,0.0007303058823529411,0.07303058823529411,0.0007303058823529411,0.07303058823529411
0.0,0.0,0.0,G000184,0.0,0.0,0.0,0.0,0.0,0.0
3.827450980392157,4.376470588235294,4.376470588235294,G000185,3.8274509803921575e-06,0.0003827450980392157,4.376470588235294e-06,0.0004376470588235294,4.376470588235294e-06,0.0004376470588235294
0.0,0.0,0.0,G000186,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000187,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000188,0.0,0.0,0.0,0.0,0.0,0.0
4016.949019607843,4256.192156862745,4783.192156862745,G000189,0.004016949019607843,0.4016949019607843,0.004256192156862745,0.4256192156862745,0.0047831921568627445,0.47831921568627445
9398.925490196078,10176.109803921569,10176.109803921569,G000190,0.009398925490196077,0.9398925490196077,0.010176109803921569,1.017610980392157,0.010176109803921569,1.017610980392157
0.0,0.0,0.0,G000191,0.0,0.0,0.0,0.0,0.0,0.0
1088.6745098039214,1117.8980392156861,2918.262745098039,G000192,0.0010886745098039215,0.10886745098039215,0.0011178980392156862,0.11178980392156862,0.002918262745098039,0.29182627450980386
734.1372549019609,747.4117647058824,747.4117647058824,G000193,0.0007341372549019609,0.07341372549019609,0.0007474117647058824,0.07474117647058824,0.0007474117647058824,0.07474117647058824
0.0,0.0,0.0,G000194,0.0,0.0,0.0,0.0,0.0,0.0
119.0,121.0,121.0,G000195,0.000119,0.0119,0.000121,0.0121,0.000121,0.0121
0.0,0.0,0.0,G000196,0.0,0.0,0.0,0.0,0.0,0.0
1326.9843137254902,1383.6666666666665,1383.6666666666665,G000197,0.0013269843137254903,0.13269843137254902,0.0013836666666666665,0.13836666666666664,0.0013836666666666665,0.13836666666666664
410.30196078431374,422.8,422.8,G000198,0.0004103019607843137,0.04103019607843137,0.00042280000000000003,0.042280000000000005,0.00042280000000000003,0.042280000000000005
0.0,0.0,0.0,G000199,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000200,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000201,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000202,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000203,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000204,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000205,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000206,0.0,0.0,0.0,0.0,0.0,0.0
267.6941176470588,267.6941176470588,267.6941176470588,G000207,0.00026769411764705883,0.026769411764705882,0.00026769411764705883,0.026769411764705882,0.00026769411764705883,0.026769411764705882
0.0,0.0,0.0,G000208,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000209,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000210,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000211,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000212,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000213,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000214,0.0,0.0,0.0,0.0,0.0,0.0
24.388235294117646,24.388235294117646,24.388235294117646,G000215,2.4388235294117646e-05,0.0024388235294117645,2.4388235294117646e-05,0.0024388235294117645,2.4388235294117646e-05,0.0024388235294117645
