aod_2014,aod_2015,aod_2016,aod_2017,aod_2018,aod_2019,aod_2020,aod_2021,aod_2022,aod_2023,aod_2024,aod_2025,grid_id
0.1589889953046362,0.14105101622427949,0.1447873153601629,0.12941625159379436,0.13889073266112378,0.14656527130572058,0.12634438117165814,0.14546436176872926,0.1284819058167949,0.14993925511187958,0.14476100161554833,0.12613094489235982,G000075
0.15863876110525943,0.14275094521988316,0.1503646850818465,0.1363275099260192,0.13783392377303944,0.1495097326103657,0.13381526419236806,0.14854731452696301,0.12954836807072292,0.14839735189645992,0.14681375223457654,0.1327813567972969,G000076
0.15263687493945138,0.13940509349311425,0.15141294522251061,0.13815735721008168,0.14446012759371318,0.15058209655549665,0.13501210311432946,0.14900540418877986,0.13285433735585633,0.14983139370195842,0.14509565494276933,0.13351203396750597,G000077
0.14696878227721877,0.13537088898490993,0.14685606214178074,0.13448026808393682,0.14077556766528515,0.14855880938473057,0.1331760162236736,0.14179569910793488,0.13220346064411084,0.14709463089889005,0.14575800228656866,0.12892942586887385,G000078
0.14477861511803183,0.13700860268741175,0.14481890284229634,0.12940070999485465,0.13638587356571324,0.14529407433778466,0.1301692028473608,0.14092211515850875,0.13507059545357067,0.14971889171965536,0.14516611783124325,0.12567169397495712,G000079
0.1451856204520449,0.13585485534881184,0.14551806674483106,0.1289803116500529,0.1352759681680189,0.14533186672888354,0.1299975224750345,0.14016992212482696,0.13692594756613308,0.15226657003219832,0.1432501510256659,0.12325301706882102,G000080
0.1479085395438471,0.13761518820232485,0.14803809353040256,0.13256760182164098,0.13828227391155026,0.14543507499670294,0.13287455112718488,0.14623464144010745,0.13561397765094285,0.1535307844099561,0.14637963282604569,0.12473606570477785,G000081
0.1484994672615941,0.1352607666658623,0.14821820489657178,0.1330344380458063,0.13866976699233996,0.14834330373604768,0.13237838253238882,0.14624933203929982,0.136767458312032,0.15167430586640668,0.15046202219489496,0.12240015196665986,G000082
0.15130732854785706,0.1354776681140246,0.14806075487012987,0.13062615918011145,0.13700637290882958,0.1503177609597531,0.13126878743661252,0.1467530368493882,0.13518411679848086,0.14897860220522535,0.15287306960069622,0.12514393001294227,G000083
0.15288285729418313,0.13482327869629004,0.14318745181015574,0.1268763293739145,0.1322697931345378,0.1456806271968034,0.12881477300749974,0.1470583426778118,0.13295402580902366,0.1476893656731998,0.145874831127646,0.12395711310419436,G000084
0.1521629857263722,0.1370139613028615,0.14342216556919493,0.1310094834543987,0.13279348672325533,0.14867673467908168,0.12998852651474546,0.1510279445122778,0.13185662001621876,0.15319570512461464,0.13953088388474755,0.1244033595395095,G000085
0.14707069556382632,0.1355693559649885,0.14500544130034465,0.13084077076039327,0.13199377956607128,0.14805542738747815,0.1348219788189273,0.15074364401531198,0.13296708634416032,0.15163268553469533,0.13891137659876332,0.122572083098897,G000086
0.1473864447891633,0.13520981304494248,0.14756972556782194,0.13402716556197905,0.13526065586208758,0.14907761542954273,0.13869818459342398,0.14397429697566097,0.1327373697444153,0.14666541148609605,0.13702246116799854,0.12208395011838502,G000087
0.15282856642891887,0.13814573048991982,0.15245003773849308,0.1348282350631672,0.13964234119453095,0.14980697420674136,0.14011908575297902,0.1383982339753482,0.13508860192839744,0.14742781414678552,0.1414309309700067,0.12251628785160792,G000088
0.15028868327279568,0.13966366834155386,0.1490852191817193,0.1346107455862119,0.13711255747615808,0.14898043944051154,0.13626513658504394,0.1428402594682289,0.13137676927489722,0.14814870941358405,0.14136574426264278,0.12459670501507257,G000089
0.1526329397584063,0.13695201692596085,0.1416937995552493,0.1317912790001742,0.13242141380327438,0.14620808009287417,0.1268265271657296,0.14647267280968376,0.120310985996734,0.14526693862570358,0.140209425520697,0.12292890271972272,G000090
0.1477335109672632,0.13708856419671706,0.1417686957794772,0.13054248742871818,0.12152610579223397,0.14428384912205655,0.11929747825407946,0.14289018230869055,0.11592795379723808,0.1399161568179932,0.13439451653153042,0.12120395795681639,G000091
0.15761087980065747,0.1390848790731447,0.1456639383580094,0.12850796121297992,0.13960814816133366,0.14686135454674618,0.12799950449020686,0.14574367202414712,0.1286210866952588,0.15039132087442386,0.14675243148530942,0.12715121088688125,G000092
0.1529680242921599,0.13870543779544675,0.14583346334964425,0.13338043298300126,0.13401604132691394,0.1488608729814926,0.13107112245962663,0.14761229114014057,0.12664497378662498,0.1478420369102056,0.14384100199109587,0.13045087860151106,G000093
0.1470754361537932,0.13440794773112064,0.14563607007042642,0.13201975334104168,0.13780865533477077,0.14796952406157635,0.12828602278715148,0.14538284717866992,0.13010960500341195,0.14647750646437985,0.14066013392395563,0.12650883780472866,G000094
